Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_speciation[1]	log_speciation[2]	log_speciation[3]	rate_12	rate_21	rate_31	rate_32	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	speciation[1]	speciation[2]	speciation[3]
2007	-1585.22	-1581.78	-3.44186	0.263475	0.19597	0.031049	-1.3338	-1.62979	-3.47219	-1.14125	-1.85319	-1.37538	0.01825062	0.05461116	0.1086794	0.03879192	0.112259	0.618	0.269741	0.319421	0.156736	0.252744
2008	-1586.24	-1582.5	-3.73531	0.262326	0.202887	0.0299917	-1.33817	-1.59511	-3.50684	-1.14125	-1.83919	-1.28144	0.02751059	0.05339899	0.1068459	0.04022331	0.169931	0.42175	0.408319	0.319421	0.158946	0.277638
2009	-1588.49	-1585.05	-3.43535	0.262326	0.188822	0.036126	-1.33817	-1.66695	-3.32074	-1.0842	-1.70829	-1.24089	0.02751059	0.03763875	0.1167064	0.04022331	0.16665	0.413608	0.419742	0.338173	0.181175	0.289126
2010	-1585.84	-1582.97	-2.86656	0.259663	0.191519	0.0438965	-1.34837	-1.65277	-3.12592	-1.10636	-1.62589	-1.34531	0.01957461	0.03763875	0.1167064	0.03019095	0.16665	0.413608	0.419742	0.330762	0.196736	0.26046
2011	-1588.61	-1585.25	-3.35792	0.266576	0.172324	0.0415692	-1.3221	-1.75838	-3.1804	-1.06504	-1.65127	-1.44367	0.03228966	0.05132425	0.1167064	0.03167046	0.16665	0.413608	0.419742	0.344716	0.191806	0.23606
2012	-1588.69	-1585.71	-2.98082	0.295143	0.191686	0.0411737	-1.2203	-1.6519	-3.18995	-1.0543	-1.59511	-1.44605	0.03228966	0.03916238	0.08911847	0.02391972	0.16665	0.413608	0.419742	0.348435	0.202886	0.235499
2013	-1586.83	-1584.33	-2.49267	0.285783	0.212296	0.0367034	-1.25252	-1.54978	-3.30489	-1.08501	-1.65324	-1.48134	0.02197848	0.01709171	0.1001436	0.02391972	0.16665	0.413608	0.419742	0.337899	0.191428	0.227334
2014	-1586.64	-1583.64	-2.99656	0.265608	0.195226	0.0357943	-1.32573	-1.6336	-3.32997	-1.19088	-1.68043	-1.35778	0.031261	0.01628984	0.1150129	0.04202347	0.16665	0.413608	0.419742	0.303952	0.186294	0.257232
2015	-1593.63	-1590.3	-3.32649	0.244707	0.196787	0.0339512	-1.40769	-1.62563	-3.38283	-1.2903	-1.69982	-1.35789	0.031261	0.01731951	0.114499	0.07462653	0.232449	0.576914	0.190637	0.275188	0.182716	0.257204
2016	-1588.83	-1585.97	-2.8624	0.26612	0.182324	0.0399342	-1.32381	-1.70197	-3.22052	-1.24292	-1.71486	-1.30101	0.0213313	0.01731951	0.114499	0.05679292	0.255892	0.559293	0.184815	0.28854	0.179989	0.272257
2017	-1590.07	-1587.41	-2.66464	0.26908	0.202453	0.0371004	-1.31275	-1.59725	-3.29413	-1.13315	-1.56392	-1.4501	0.01312847	0.01519451	0.114499	0.05679292	0.255892	0.559293	0.184815	0.322019	0.209314	0.234547
2018	-1591.41	-1588.7	-2.71417	0.248294	0.216321	0.0428029	-1.39314	-1.53099	-3.15115	-1.13315	-1.39317	-1.19131	0.01200539	0.01816833	0.1161564	0.05679292	0.401275	0.308909	0.289816	0.322019	0.248286	0.303823
2019	-1589.27	-1586.68	-2.59607	0.23745	0.205851	0.0451512	-1.4378	-1.5806	-3.09774	-1.1829	-1.48043	-1.19896	0.01434121	0.02116853	0.1338391	0.03615058	0.401275	0.308909	0.289816	0.306389	0.22754	0.301509
2020	-1585.85	-1583.29	-2.56081	0.266186	0.202264	0.0382955	-1.32356	-1.59818	-3.26242	-1.1829	-1.45825	-1.33581	0.01109193	0.0229473	0.1338391	0.03075838	0.358404	0.331028	0.310568	0.306389	0.232643	0.262945
2021	-1584.36	-1581.53	-2.8306	0.277775	0.216238	0.0421928	-1.28094	-1.53137	-3.16551	-1.33123	-1.52688	-1.35045	0.01504605	0.05007882	0.09548321	0.03413655	0.318475	0.405557	0.275968	0.264152	0.217212	0.259123
2022	-1584.28	-1581.4	-2.88536	0.252958	0.199427	0.0415245	-1.37453	-1.61231	-3.18147	-1.17543	-1.48235	-1.33826	0.01564563	0.04898082	0.09548321	0.03413655	0.270362	0.344289	0.385349	0.308687	0.227103	0.262302
2023	-1585.59	-1583.08	-2.51664	0.255179	0.179424	0.0500969	-1.36579	-1.718	-2.9938	-1.30308	-1.32827	-1.40687	0.01683893	0.03382011	0.09598355	0.03413655	0.270362	0.344289	0.385349	0.271693	0.264935	0.24491
2024	-1584.24	-1581.38	-2.86178	0.260702	0.183615	0.048093	-1.34438	-1.69491	-3.03462	-1.26052	-1.47408	-1.36719	0.01955698	0.04771451	0.1154616	0.03064283	0.270362	0.344289	0.385349	0.283506	0.228988	0.254821
2025	-1584.37	-1581.19	-3.17766	0.29088	0.182252	0.0525673	-1.23485	-1.70237	-2.94566	-1.33593	-1.57222	-1.29905	0.0181623	0.09269509	0.1154616	0.03266396	0.151306	0.400467	0.448227	0.262913	0.207584	0.27279
2026	-1584.86	-1581.93	-2.92602	0.253698	0.191403	0.0603752	-1.37161	-1.65338	-2.80718	-1.40933	-1.5202	-1.37357	0.02068351	0.08576642	0.1012085	0.03266396	0.344039	0.309524	0.346437	0.244306	0.218668	0.253201
2027	-1586.14	-1583.32	-2.82382	0.252833	0.182056	0.0578899	-1.37503	-1.70344	-2.84921	-1.44817	-1.44693	-1.36062	0.01228267	0.07687299	0.1288495	0.03573962	0.344039	0.309524	0.346437	0.235	0.235292	0.256502
2028	-1585.77	-1582.49	-3.27527	0.272552	0.164041	0.0543434	-1.29993	-1.80764	-2.91243	-1.46068	-1.45893	-1.2288	0.01520647	0.112792	0.1288495	0.03573962	0.202986	0.182622	0.614393	0.232079	0.232485	0.292643
2029	-1586.02	-1583.05	-2.97326	0.232011	0.170725	0.0525579	-1.46097	-1.7677	-2.94584	-1.4026	-1.43247	-1.21553	0.01520647	0.112792	0.09485019	0.02859154	0.35442	0.147923	0.497657	0.245957	0.23872	0.296553
2030	-1588.05	-1584.87	-3.183	0.216436	0.13161	0.0546659	-1.53046	-2.02791	-2.90652	-1.31722	-1.43247	-1.37044	0.03045312	0.08315042	0.08099867	0.04140482	0.307014	0.408014	0.284972	0.267879	0.23872	0.253996
2031	-1588.35	-1585.35	-3.00124	0.228478	0.161228	0.0530314	-1.47632	-1.82493	-2.93687	-1.4039	-1.47024	-1.42695	0.02269989	0.1148679	0.05834305	0.04140482	0.411596	0.206359	0.382045	0.245637	0.22987	0.24004
2032	-1584.32	-1581.2	-3.1221	0.217275	0.168054	0.0511858	-1.52659	-1.78347	-2.97229	-1.4039	-1.60574	-1.3873	0.0204813	0.1157095	0.08037671	0.04066648	0.411596	0.206359	0.382045	0.245637	0.200741	0.249748
2033	-1584.89	-1582.12	-2.76854	0.224735	0.156946	0.0549944	-1.49283	-1.85185	-2.90052	-1.2781	-1.60574	-1.43556	0.01427943	0.08165772	0.08037671	0.04531106	0.411596	0.206359	0.382045	0.278567	0.200741	0.237983
2034	-1584.33	-1581.61	-2.72259	0.186165	0.146642	0.051235	-1.68112	-1.91976	-2.97133	-1.3792	-1.78317	-1.37758	0.01427943	0.08785196	0.08037671	0.0402368	0.215027	0.585383	0.199589	0.251779	0.168104	0.252189
2035	-1587.31	-1584.68	-2.63275	0.16525	0.117125	0.0431109	-1.80029	-2.14451	-3.14398	-1.35558	-1.74018	-1.37758	0.01664656	0.06932933	0.05559235	0.0402368	0.331618	0.360572	0.30781	0.257798	0.175489	0.252189
2036	-1586.99	-1584.25	-2.74462	0.182282	0.131239	0.039991	-1.7022	-2.03074	-3.2191	-1.31981	-1.65138	-1.37758	0.01207512	0.09509174	0.05559235	0.04077013	0.331618	0.360572	0.30781	0.267187	0.191785	0.252189
2037	-1587.83	-1584.48	-3.35389	0.195934	0.164309	0.0361745	-1.62998	-1.80601	-3.3194	-1.24679	-1.6818	-1.42199	0.0256372	0.09509174	0.05928687	0.04621098	0.331618	0.360572	0.30781	0.287425	0.186039	0.241234
2038	-1585.4	-1581.89	-3.51011	0.220797	0.174001	0.0368184	-1.51051	-1.74869	-3.30176	-1.24867	-1.58288	-1.37405	0.0256372	0.07121542	0.09665283	0.04621098	0.331618	0.360572	0.30781	0.286885	0.205383	0.25308
2039	-1583.69	-1580.5	-3.19245	0.22641	0.174001	0.0437646	-1.48541	-1.74869	-3.12893	-1.31494	-1.74071	-1.37377	0.01654945	0.1089866	0.09665283	0.03656641	0.238433	0.259251	0.502316	0.268491	0.175396	0.253152
2040	-1585.57	-1582.73	-2.83951	0.218132	0.171283	0.0439774	-1.52265	-1.76444	-3.12408	-1.28936	-1.67623	-1.36626	0.011115	0.1089866	0.09665283	0.02739662	0.352278	0.383036	0.264686	0.275448	0.187078	0.255058
2041	-1583.12	-1580.72	-2.40206	0.218851	0.145387	0.0406888	-1.51937	-1.92835	-3.2018	-1.48293	-1.69311	-1.39628	0.006087159	0.06262932	0.09665283	0.03989817	0.352278	0.383036	0.264686	0.226971	0.183946	0.247517
2042	-1583.38	-1581.24	-2.13728	0.211141	0.153406	0.0504417	-1.55523	-1.87467	-2.98694	-1.40577	-1.62018	-1.40965	0.004497869	0.07716588	0.08737285	0.03989817	0.318971	0.402732	0.278296	0.245178	0.197863	0.244228
2043	-1585.29	-1582.83	-2.46399	0.199206	0.145891	0.0534903	-1.61342	-1.9249	-2.92825	-1.40577	-1.63361	-1.24629	0.007697387	0.07915921	0.1082088	0.03361666	0.318971	0.402732	0.278296	0.245178	0.195225	0.287571
2044	-1584.02	-1581.92	-2.09897	0.219681	0.144609	0.0516895	-1.51558	-1.93372	-2.9625	-1.43063	-1.72794	-1.26991	0.006142134	0.05118077	0.1043487	0.03361666	0.235281	0.55944	0.205278	0.239157	0.177649	0.280856
2045	-1584.47	-1582.08	-2.38725	0.220244	0.145841	0.0549958	-1.51302	-1.92524	-2.9005	-1.43063	-1.7959	-1.39751	0.009614957	0.06152506	0.1043487	0.03762094	0.364955	0.464576	0.170469	0.239157	0.165978	0.247213
2046	-1584.24	-1581.43	-2.80874	0.248258	0.14184	0.0549958	-1.39329	-1.95306	-2.9005	-1.38625	-1.71132	-1.33242	0.01264877	0.08973584	0.1043487	0.03637564	0.364955	0.464576	0.170469	0.250011	0.180626	0.263838
2047	-1585.24	-1581.95	-3.28579	0.248258	0.125751	0.0494234	-1.39329	-2.07345	-3.00733	-1.27308	-1.70733	-1.33242	0.01938707	0.1357481	0.09454369	0.03139875	0.588916	0.17203	0.239054	0.279967	0.181349	0.263838
2048	-1586.33	-1582.65	-3.6758	0.259482	0.122329	0.0517582	-1.34907	-2.10104	-2.96117	-1.30146	-1.62258	-1.26424	0.03005718	0.1357481	0.09431727	0.04154699	0.0671882	0.390363	0.542449	0.272135	0.197388	0.282453
2049	-1589.54	-1585.72	-3.81834	0.276221	0.119957	0.0507848	-1.28656	-2.12062	-2.98016	-1.35943	-1.45675	-1.16906	0.03005718	0.1178662	0.1242816	0.0384499	0.0671882	0.390363	0.542449	0.256808	0.232993	0.310658
2050	-1588.27	-1584.68	-3.59119	0.252339	0.123631	0.0483506	-1.37698	-2.09045	-3.02928	-1.19567	-1.38998	-1.36671	0.0194774	0.1386495	0.1242816	0.03144858	0.188013	0.3398	0.472187	0.3025	0.24908	0.254945
2051	-1588.55	-1585.16	-3.39116	0.254803	0.131212	0.0495186	-1.36726	-2.03094	-3.00541	-1.14335	-1.53259	-1.42632	0.02354568	0.1007475	0.1239759	0.02920141	0.188013	0.3398	0.472187	0.318748	0.215977	0.24019
2052	-1587.09	-1583.83	-3.25975	0.276749	0.131212	0.0523749	-1.28465	-2.03094	-2.94933	-1.26439	-1.48796	-1.42632	0.02164449	0.1093634	0.07723691	0.04287286	0.188013	0.3398	0.472187	0.282413	0.225834	0.24019
2053	-1588.33	-1585.25	-3.07719	0.283891	0.147583	0.0527538	-1.25917	-1.91336	-2.94212	-1.31474	-1.49059	-1.48382	0.01970962	0.09397406	0.07723691	0.04287286	0.188013	0.3398	0.472187	0.268545	0.22524	0.22677
2054	-1587.19	-1584.23	-2.95242	0.283891	0.165101	0.0566724	-1.25917	-1.8012	-2.87047	-1.35791	-1.52222	-1.45123	0.01828367	0.07788055	0.09056658	0.04287286	0.188013	0.3398	0.472187	0.257199	0.218228	0.234281
2055	-1586.55	-1583.59	-2.95945	0.295104	0.1557	0.051283	-1.22043	-1.85983	-2.97039	-1.3179	-1.53847	-1.45123	0.01610235	0.07788055	0.09056658	0.04048493	0.195502	0.353336	0.451162	0.267697	0.21471	0.234281
2056	-1585.41	-1582.43	-2.97264	0.274232	0.186776	0.0540334	-1.29378	-1.67784	-2.91815	-1.29627	-1.59366	-1.42803	0.02099108	0.06919367	0.09056658	0.04048493	0.195502	0.353336	0.451162	0.27355	0.20318	0.239781
2057	-1584.75	-1581.63	-3.11566	0.259704	0.187388	0.0508451	-1.34821	-1.67457	-2.97897	-1.25532	-1.73008	-1.36069	0.01929848	0.06919367	0.09593298	0.04914474	0.239288	0.432471	0.328241	0.284986	0.17727	0.256484
2058	-1587.12	-1584.22	-2.89806	0.212133	0.180388	0.0531899	-1.55054	-1.71265	-2.93389	-1.17632	-1.69119	-1.26644	0.02887652	0.05136848	0.09593298	0.03151508	0.272484	0.353739	0.373778	0.308412	0.1843	0.281834
2059	-1583.49	-1581.25	-2.24199	0.23584	0.194314	0.0511332	-1.4446	-1.63828	-2.97332	-1.2847	-1.54915	-1.30553	0.01087403	0.03284415	0.1066788	0.03151508	0.272484	0.353739	0.373778	0.276733	0.212429	0.271029
2060	-1585.79	-1584.17	-1.61645	0.223999	0.177518	0.051123	-1.49612	-1.72868	-2.97352	-1.40447	-1.6062	-1.22659	0.01087403	0.01012711	0.09610868	0.03782668	0.263465	0.342031	0.394504	0.245498	0.200649	0.293292
2061	-1584.2	-1582.4	-1.8094	0.211617	0.187479	0.0534853	-1.55298	-1.67409	-2.92835	-1.36506	-1.55028	-1.2963	0.01591583	0.01164438	0.1057507	0.03238384	0.263465	0.342031	0.394504	0.255364	0.212188	0.273543
2062	-1583.83	-1581.57	-2.25073	0.224835	0.191121	0.0507556	-1.49239	-1.65485	-2.98073	-1.41848	-1.43	-1.30697	0.01591583	0.02391522	0.1057507	0.03238384	0.19023	0.367186	0.442584	0.242081	0.239308	0.270639
2063	-1584.18	-1581.75	-2.43028	0.237625	0.218157	0.0545875	-1.43706	-1.52254	-2.90795	-1.39368	-1.49682	-1.34989	0.01960902	0.03820564	0.1057507	0.02509203	0.255388	0.492956	0.251657	0.24816	0.223841	0.25927
2064	-1586.62	-1584.31	-2.31709	0.252332	0.219193	0.0520727	-1.37701	-1.5178	-2.95511	-1.37243	-1.36924	-1.22991	0.02350979	0.01920592	0.1057507	0.02509203	0.255388	0.492956	0.251657	0.253491	0.254299	0.29232
2065	-1586.64	-1584.25	-2.39202	0.236789	0.22013	0.0535142	-1.44059	-1.51354	-2.92781	-1.28843	-1.35755	-1.22991	0.02350979	0.01920592	0.1228376	0.02449501	0.255388	0.492956	0.251657	0.275705	0.25729	0.29232
2066	-1587.4	-1584.71	-2.69846	0.23859	0.235359	0.0496092	-1.43301	-1.44664	-3.00358	-1.45793	-1.49516	-1.22991	0.03146888	0.02157895	0.1472298	0.02449501	0.255388	0.492956	0.251657	0.232718	0.224212	0.29232
2067	-1586.82	-1584.26	-2.56517	0.227559	0.257528	0.0539443	-1.48034	-1.35663	-2.9198	-1.36545	-1.58049	-1.26036	0.03146888	0.0303793	0.08089979	0.0299752	0.367691	0.302008	0.3303	0.255265	0.205874	0.283551
2068	-1586.33	-1583.63	-2.70124	0.208013	0.24307	0.0543475	-1.57016	-1.4144	-2.91236	-1.64144	-1.48765	-1.34827	0.03146888	0.03512898	0.1117787	0.0299752	0.367691	0.302008	0.3303	0.193701	0.225902	0.25969
2069	-1585.79	-1583.27	-2.51743	0.208013	0.228236	0.0539248	-1.57016	-1.47737	-2.92016	-1.66355	-1.60156	-1.32139	0.01917113	0.03392342	0.1023942	0.0420245	0.367691	0.302008	0.3303	0.189464	0.201581	0.266764
2070	-1587.25	-1584.2	-3.04949	0.182535	0.201117	0.0493498	-1.70081	-1.60387	-3.00882	-1.70972	-1.60156	-1.41801	0.0259039	0.07061721	0.08754727	0.04924419	0.367691	0.302008	0.3303	0.180917	0.201581	0.242195
2071	-1585.04	-1581.82	-3.21934	0.166784	0.216079	0.0432147	-1.79106	-1.53211	-3.14157	-1.63872	-1.55674	-1.34212	0.0259039	0.07061721	0.08754727	0.04924419	0.367691	0.302008	0.3303	0.194228	0.210822	0.261291
2072	-1586.04	-1582.83	-3.20924	0.138169	0.20246	0.0460512	-1.97928	-1.59721	-3.078	-1.4835	-1.49525	-1.39446	0.02717729	0.07061721	0.08808801	0.04918489	0.242243	0.540148	0.217609	0.226843	0.224193	0.247968
2073	-1585.13	-1582.26	-2.87148	0.138169	0.197662	0.047174	-1.97928	-1.6212	-3.05391	-1.65456	-1.64913	-1.36619	0.01791288	0.08578793	0.08808801	0.03748275	0.242243	0.540148	0.217609	0.191176	0.192218	0.255077
2074	-1585.83	-1583.07	-2.76424	0.13172	0.163057	0.050686	-2.02708	-1.81365	-2.98211	-1.69949	-1.7321	-1.35778	0.01958273	0.06737241	0.09666016	0.03892036	0.242243	0.540148	0.217609	0.182776	0.176912	0.257232
2075	-1586.74	-1584.13	-2.61079	0.123722	0.170837	0.0469976	-2.08972	-1.76704	-3.05766	-1.72494	-1.81146	-1.35315	0.01958273	0.06737241	0.06325071	0.04069519	0.239393	0.533794	0.226813	0.178184	0.163415	0.258426
2076	-1586.65	-1583.94	-2.71063	0.112312	0.168176	0.0498762	-2.18647	-1.78274	-2.99821	-1.78609	-1.62685	-1.37222	0.02341668	0.05145993	0.07258904	0.04918789	0.15477	0.345102	0.500128	0.167615	0.196548	0.253544
2077	-1587.86	-1584.34	-3.52021	0.119606	0.181907	0.0459764	-2.12355	-1.70426	-3.07963	-1.69888	-1.47272	-1.28919	0.02893857	0.1337657	0.07258904	0.04918789	0.0308102	0.395714	0.573476	0.182888	0.2293	0.275494
2078	-1585.45	-1582.52	-2.92669	0.119606	0.177161	0.0457641	-2.12355	-1.7307	-3.08426	-1.69199	-1.46511	-1.35733	0.02649505	0.08197289	0.07258904	0.03226149	0.0308102	0.395714	0.573476	0.184153	0.231053	0.257347
2079	-1586.5	-1583.5	-2.99534	0.0969708	0.179469	0.0456061	-2.33335	-1.71775	-3.08771	-1.74594	-1.33365	-1.36102	0.01894547	0.08197289	0.07472917	0.04113641	0.0308102	0.395714	0.573476	0.17448	0.263513	0.2564
2080	-1585.55	-1582.47	-3.0836	0.0803608	0.192028	0.0456061	-2.52123	-1.65011	-3.08771	-1.69308	-1.61636	-1.43481	0.02876331	0.08197289	0.07472917	0.0331321	0.0308102	0.395714	0.573476	0.183951	0.198621	0.23816
2081	-1587.56	-1585.13	-2.42536	0.0842946	0.218477	0.0431628	-2.47344	-1.52107	-3.14278	-1.69967	-1.66621	-1.4429	0.01932913	0.05934978	0.07528785	0.01825146	0.0308102	0.395714	0.573476	0.182743	0.188962	0.236242
2082	-1588.74	-1586.41	-2.32675	0.0904943	0.239332	0.0495849	-2.40247	-1.4299	-3.00407	-1.72813	-1.76304	-1.46159	0.01932913	0.0586665	0.0823931	0.01825146	0.0308102	0.395714	0.573476	0.177616	0.171523	0.231867
2083	-1587.99	-1585.41	-2.576	0.0877148	0.226712	0.0596355	-2.43367	-1.48407	-2.8195	-1.68094	-1.76152	-1.46607	0.01932913	0.09058495	0.072054	0.02762517	0.0308102	0.395714	0.573476	0.186199	0.171784	0.230831
2084	-1590.59	-1588.03	-2.55778	0.0801242	0.238435	0.0725539	-2.52418	-1.43366	-2.62343	-1.88868	-1.72932	-1.46607	0.02332159	0.09058495	0.06714071	0.02762517	0.0376977	0.260628	0.701675	0.151272	0.177405	0.230831
2085	-1592.43	-1589.92	-2.50762	0.0801242	0.271466	0.0656488	-2.52418	-1.30392	-2.72344	-1.98231	-1.67534	-1.46607	0.01916637	0.0814172	0.06971944	0.02643745	0.0376977	0.260628	0.701675	0.137751	0.187244	0.230831
2086	-1589.05	-1587.06	-1.98685	0.0734328	0.234469	0.0656488	-2.61138	-1.45043	-2.72344	-1.98231	-1.66054	-1.32658	0.02163131	0.02562258	0.06971944	0.02684566	0.0451005	0.258623	0.696277	0.137751	0.190037	0.265384
2087	-1588.22	-1586.14	-2.08107	0.0656538	0.234469	0.0630111	-2.72336	-1.45043	-2.76444	-1.92371	-1.67764	-1.37712	0.01673237	0.01751482	0.08402351	0.04302862	0.0451005	0.258623	0.696277	0.146064	0.186814	0.252304
2088	-1587.57	-1585.74	-1.83164	0.0674995	0.264861	0.0687449	-2.69563	-1.32855	-2.67735	-1.85658	-1.62954	-1.37712	0.0189369	0.01075235	0.08402351	0.03995193	0.0451005	0.258623	0.696277	0.156205	0.19602	0.252304
2089	-1586.09	-1583.84	-2.25473	0.0741317	0.238617	0.0546416	-2.60191	-1.43289	-2.90696	-1.76163	-1.56068	-1.34062	0.02829424	0.01398782	0.06894604	0.04776165	0.0451005	0.258623	0.696277	0.171765	0.209993	0.261684
2090	-1585.35	-1582.77	-2.57442	0.0695359	0.232915	0.0464265	-2.66591	-1.45708	-3.06988	-1.68431	-1.55603	-1.34062	0.03114074	0.01870077	0.08666741	0.0340514	0.0451005	0.258623	0.696277	0.185572	0.210973	0.261684
2091	-1584.92	-1582.6	-2.32012	0.0737404	0.212561	0.0451796	-2.6072	-1.54853	-3.09711	-1.71634	-1.64545	-1.4135	0.0193666	0.01926898	0.08666741	0.03801849	0.0457647	0.262432	0.691804	0.179723	0.192926	0.243291
2092	-1585.32	-1582.85	-2.47244	0.0733121	0.196374	0.0355786	-2.61303	-1.62773	-3.33601	-1.78329	-1.64545	-1.45719	0.02070884	0.01984392	0.08209602	0.03349319	0.0210147	0.661316	0.317669	0.168085	0.192926	0.232889
2093	-1587.16	-1584.43	-2.72985	0.0693509	0.208309	0.03276	-2.66858	-1.56874	-3.41855	-1.6897	-1.54426	-1.43184	0.02601738	0.01154062	0.09189141	0.04690229	0.0210147	0.661316	0.317669	0.184574	0.213471	0.238868
2094	-1585.42	-1582.33	-3.08914	0.0812471	0.2181	0.0267919	-2.51026	-1.5228	-3.61965	-1.57748	-1.50963	-1.49447	0.02601738	0.01849233	0.07718759	0.05052447	0.0336347	0.457925	0.50844	0.206496	0.220993	0.224368
2095	-1586.6	-1583.38	-3.22441	0.0759445	0.192016	0.024333	-2.57775	-1.65017	-3.71592	-1.6326	-1.50963	-1.42659	0.02565783	0.01849233	0.07718759	0.05052447	0.0431355	0.587274	0.36959	0.195421	0.220993	0.240128
2096	-1587.64	-1584.07	-3.56112	0.078281	0.203235	0.026875	-2.54745	-1.59339	-3.61656	-1.57973	-1.49353	-1.36715	0.03534968	0.02873396	0.08222869	0.05052447	0.0431355	0.587274	0.36959	0.206031	0.22458	0.254833
2097	-1587.32	-1583.96	-3.36194	0.0698483	0.200122	0.0293658	-2.66143	-1.60883	-3.52792	-1.57854	-1.68831	-1.36027	0.01663161	0.04831772	0.0813103	0.05156398	0.0431355	0.587274	0.36959	0.206275	0.184832	0.256592
2098	-1589.74	-1586.23	-3.51219	0.0695932	0.242572	0.0265841	-2.66509	-1.41646	-3.62744	-1.62146	-1.74497	-1.35533	0.01663161	0.04470588	0.1013208	0.04298894	0.0466623	0.595548	0.35779	0.197609	0.17465	0.257862
2099	-1589.06	-1585.59	-3.47117	0.0685373	0.230693	0.0264003	-2.68038	-1.46667	-3.63438	-1.52907	-1.67038	-1.58181	0.01663161	0.03951446	0.09193315	0.05338718	0.0846497	0.266287	0.649064	0.216737	0.188176	0.205602
2100	-1586.5	-1583.03	-3.46746	0.0698335	0.221385	0.0233593	-2.66164	-1.50785	-3.75676	-1.52907	-1.72237	-1.55291	0.03204839	0.02195027	0.06790779	0.05338718	0.0837523	0.274065	0.642182	0.216737	0.178643	0.211632
2101	-1585.52	-1582.78	-2.73919	0.0744716	0.222654	0.0230564	-2.59734	-1.50214	-3.76981	-1.60251	-1.85638	-1.57667	0.01615899	0.01653471	0.06790779	0.03850962	0.0837523	0.274065	0.642182	0.201391	0.156237	0.206662
2102	-1586.68	-1583.8	-2.8844	0.0675691	0.258715	0.0220641	-2.6946	-1.35203	-3.8138	-1.60885	-1.67635	-1.60966	0.01768649	0.01441197	0.06790779	0.03850962	0.158095	0.51734	0.324565	0.200118	0.187055	0.199955
2103	-1587.28	-1584.28	-2.99882	0.0777857	0.232068	0.0215273	-2.5538	-1.46073	-3.83843	-1.60092	-1.87417	-1.60966	0.01768649	0.0144009	0.08345971	0.04515276	0.158095	0.51734	0.324565	0.201711	0.153482	0.199955
2104	-1587.53	-1584.87	-2.66787	0.0819074	0.248881	0.0205099	-2.50217	-1.39078	-3.88685	-1.6142	-1.87417	-1.56556	0.01122004	0.0091714	0.08345971	0.05037158	0.158095	0.51734	0.324565	0.19905	0.153482	0.208972
2105	-1590.92	-1587.81	-3.1108	0.0854026	0.273583	0.0204438	-2.46038	-1.29615	-3.89008	-1.71304	-1.80342	-1.63456	0.01399908	0.01290158	0.08345971	0.06704151	0.158095	0.51734	0.324565	0.180318	0.164735	0.195037
2106	-1587.43	-1584.17	-3.26017	0.0976333	0.265152	0.0209958	-2.32654	-1.32745	-3.86343	-1.61187	-1.76184	-1.63038	0.01399908	0.03739175	0.06633254	0.04759341	0.158095	0.51734	0.324565	0.199514	0.171729	0.195856
2107	-1586.54	-1583.23	-3.3106	0.103529	0.227778	0.0216959	-2.2679	-1.47938	-3.83063	-1.60463	-1.60236	-1.63038	0.01453857	0.04062982	0.06907145	0.05278688	0.158095	0.51734	0.324565	0.200964	0.20142	0.195856
2108	-1585.56	-1581.89	-3.66838	0.109048	0.222667	0.0218741	-2.21597	-1.50208	-3.82245	-1.60634	-1.5759	-1.52853	0.01279494	0.07094326	0.06902741	0.06549731	0.0758732	0.248282	0.675844	0.20062	0.206822	0.216855
2109	-1584.73	-1581.01	-3.71861	0.103109	0.279271	0.0232247	-2.27197	-1.27557	-3.76254	-1.62784	-1.53017	-1.48492	0.02015866	0.07146137	0.06902741	0.04432512	0.0758732	0.248282	0.675844	0.196354	0.216499	0.226521
2110	-1586.09	-1582.76	-3.33158	0.092659	0.284998	0.0235656	-2.37883	-1.25527	-3.74797	-1.53583	-1.50181	-1.55796	0.01276789	0.05668607	0.06902741	0.04019235	0.087481	0.453173	0.459346	0.215277	0.222728	0.210566
2111	-1587.5	-1584.03	-3.46571	0.0989955	0.2616	0.0252464	-2.31268	-1.34094	-3.67907	-1.55472	-1.41039	-1.49795	0.01276789	0.05668607	0.1052542	0.04019235	0.124592	0.221202	0.654207	0.211249	0.244049	0.223588
2112	-1586.46	-1582.87	-3.59602	0.107356	0.264255	0.0269048	-2.23161	-1.33084	-3.61545	-1.53657	-1.513	-1.44209	0.01276789	0.07137117	0.07994266	0.06616537	0.0762285	0.52351	0.400261	0.215118	0.220248	0.236434
2113	-1585.03	-1581.91	-3.11705	0.103998	0.234147	0.0248901	-2.26338	-1.4518	-3.69329	-1.57629	-1.62177	-1.34495	0.01276789	0.03974271	0.07994266	0.04421535	0.0710252	0.556035	0.37294	0.20674	0.197549	0.260552
